Timestamp,Date,Time,Temperature,Humidity,Moisture_10mm,Moisture_20mm
29/3/2021 9:57,29/3/2021,9:57:14 AM,25.6,0.84,0.19,0
29/3/2021 10:07,29/3/2021,10:07:27 AM,25.799999,0.83,0.15,0
29/3/2021 10:17,29/3/2021,10:17:41 AM,25.9,0.83,0.12,0
29/3/2021 10:27,29/3/2021,10:27:55 AM,26.1,0.83,0.16,0
29/3/2021 10:38,29/3/2021,10:38:09 AM,25.5,0.85,0.4,0
29/3/2021 10:48,29/3/2021,10:48:23 AM,25.200001,0.85,0.37,0
29/3/2021 10:58,29/3/2021,10:58:38 AM,25.1,0.86,0.28,0
29/3/2021 11:08,29/3/2021,11:08:52 AM,25.200001,0.86,0.08,0
29/3/2021 11:19,29/3/2021,11:19:07 AM,25,0.86,0.24,0
29/3/2021 11:29,29/3/2021,11:29:21 AM,25.1,0.86,0.09,0
29/3/2021 11:39,29/3/2021,11:39:36 AM,25,0.86,0.11,0
29/3/2021 11:49,29/3/2021,11:49:51 AM,25.200001,0.86,0.06,0
29/3/2021 12:01,29/3/2021,12:01:51 PM,40.400002,0.46,0,0
29/3/2021 12:11,29/3/2021,12:11:52 PM,40.099998,0.46,0,0
29/3/2021 12:21,29/3/2021,12:21:53 PM,45,0.36,0,0
29/3/2021 12:31,29/3/2021,12:31:53 PM,41.900002,0.41,0,0
29/3/2021 12:41,29/3/2021,12:41:54 PM,42,0.41,0,0
29/3/2021 12:51,29/3/2021,12:51:55 PM,36.599998,0.48,0,0
29/3/2021 13:01,29/3/2021,1:01:56 PM,43.099998,0.4,0,0
29/3/2021 13:11,29/3/2021,1:11:57 PM,46.200001,0.33,0,0
29/3/2021 13:21,29/3/2021,1:21:59 PM,45.900002,0.32,0,0
29/3/2021 13:32,29/3/2021,1:32:00 PM,43.400002,0.39,0,0
29/3/2021 13:42,29/3/2021,1:42:02 PM,36.700001,0.47,0,0
29/3/2021 13:52,29/3/2021,1:52:03 PM,35.099998,0.52,0,0
29/3/2021 14:02,29/3/2021,2:02:05 PM,35.599998,0.5,0,0
29/3/2021 14:12,29/3/2021,2:12:07 PM,35.900002,0.5,0,0
29/3/2021 14:22,29/3/2021,2:22:09 PM,36.700001,0.49,0,0
29/3/2021 14:32,29/3/2021,2:32:11 PM,35.099998,0.51,0,0
29/3/2021 14:42,29/3/2021,2:42:13 PM,36,0.5,0,0
29/3/2021 14:52,29/3/2021,2:52:15 PM,40.299999,0.46,0,0
29/3/2021 15:02,29/3/2021,3:02:17 PM,40.799999,0.45,0,0
29/3/2021 15:12,29/3/2021,3:12:20 PM,35,0.52,0,0
29/3/2021 15:22,29/3/2021,3:22:22 PM,33.400002,0.57,0,0
29/3/2021 15:32,29/3/2021,3:32:25 PM,33.5,0.57,0,0
29/3/2021 15:42,29/3/2021,3:42:27 PM,33.200001,0.57,0,0
29/3/2021 15:52,29/3/2021,3:52:30 PM,32.599998,0.6,0,0
29/3/2021 16:02,29/3/2021,4:02:33 PM,33,0.58,0,0
29/3/2021 16:12,29/3/2021,4:12:36 PM,32.900002,0.58,0,0
29/3/2021 16:22,29/3/2021,4:22:39 PM,33.099998,0.57,0,0
29/3/2021 16:32,29/3/2021,4:32:42 PM,32.900002,0.58,0,0
29/3/2021 16:42,29/3/2021,4:42:45 PM,32.799999,0.58,0,0
29/3/2021 16:52,29/3/2021,4:52:49 PM,32.799999,0.58,0,0
29/3/2021 17:02,29/3/2021,5:02:52 PM,32.700001,0.58,0,0
29/3/2021 17:12,29/3/2021,5:12:56 PM,32.200001,0.59,0,0
29/3/2021 17:23,29/3/2021,5:23:00 PM,34.900002,0.58,0,0
29/3/2021 17:33,29/3/2021,5:33:03 PM,34.599998,0.59,0,0
29/3/2021 17:43,29/3/2021,5:43:07 PM,34.400002,0.59,0,0
29/3/2021 17:53,29/3/2021,5:53:11 PM,34.400002,0.59,0,0
29/3/2021 18:03,29/3/2021,6:03:15 PM,34.700001,0.58,0,0
29/3/2021 18:13,29/3/2021,6:13:20 PM,35,0.56,0,0
29/3/2021 18:23,29/3/2021,6:23:24 PM,34.599998,0.58,0,0
29/3/2021 18:33,29/3/2021,6:33:28 PM,33.700001,0.6,0,0
29/3/2021 18:43,29/3/2021,6:43:33 PM,33.799999,0.6,0,0
29/3/2021 18:53,29/3/2021,6:53:37 PM,34,0.6,0,0
29/3/2021 19:03,29/3/2021,7:03:42 PM,34.099998,0.59,0,0
29/3/2021 19:13,29/3/2021,7:13:47 PM,34.099998,0.59,0,0
29/3/2021 19:23,29/3/2021,7:23:52 PM,33.599998,0.6,0,0
29/3/2021 19:33,29/3/2021,7:33:57 PM,33,0.61,0,0
29/3/2021 19:44,29/3/2021,7:44:02 PM,32.5,0.64,0,0
29/3/2021 19:54,29/3/2021,7:54:07 PM,32.299999,0.65,0,0
29/3/2021 20:04,29/3/2021,8:04:12 PM,32,0.66,0,0
29/3/2021 20:14,29/3/2021,8:14:18 PM,32,0.66,0,0
29/3/2021 20:24,29/3/2021,8:24:23 PM,31.5,0.67,0,0
29/3/2021 20:34,29/3/2021,8:34:29 PM,31.1,0.68,0,0
29/3/2021 20:44,29/3/2021,8:44:35 PM,30.9,0.69,0,0
29/3/2021 20:54,29/3/2021,8:54:40 PM,30.799999,0.69,0,0
29/3/2021 21:04,29/3/2021,9:04:46 PM,30.700001,0.69,0,0
29/3/2021 21:14,29/3/2021,9:14:52 PM,30.4,0.7,0,0
29/3/2021 21:24,29/3/2021,9:24:59 PM,30,0.71,0,0
29/3/2021 21:35,29/3/2021,9:35:05 PM,29.700001,0.72,0,0
29/3/2021 21:45,29/3/2021,9:45:11 PM,29.5,0.73,0,0
29/3/2021 21:55,29/3/2021,9:55:17 PM,29.1,0.73,0,0
29/3/2021 22:05,29/3/2021,10:05:24 PM,29,0.75,0,0
29/3/2021 22:15,29/3/2021,10:15:31 PM,28.700001,0.76,0,0
29/3/2021 22:25,29/3/2021,10:25:37 PM,28.5,0.76,0,0
29/3/2021 22:35,29/3/2021,10:35:44 PM,28.4,0.76,0,0
29/3/2021 22:45,29/3/2021,10:45:51 PM,28.200001,0.77,0,0
29/3/2021 22:55,29/3/2021,10:55:58 PM,28.1,0.77,0,0
29/3/2021 23:06,29/3/2021,11:06:05 PM,28,0.77,0,0
29/3/2021 23:16,29/3/2021,11:16:12 PM,27.799999,0.78,0,0
29/3/2021 23:26,29/3/2021,11:26:20 PM,27.700001,0.79,0,0
29/3/2021 23:36,29/3/2021,11:36:27 PM,27.5,0.79,0,0
29/3/2021 23:46,29/3/2021,11:46:35 PM,27.4,0.8,0,0
29/3/2021 23:56,29/3/2021,11:56:42 PM,27.5,0.79,0,0
30/3/2021 12:00,30/3/2021,12:00:06 PM,25.1,0.86,0.01,0
30/3/2021 12:10,30/3/2021,12:10:06 PM,25.1,0.86,0.02,0
30/3/2021 12:20,30/3/2021,12:20:07 PM,25.9,0.84,0.03,0
30/3/2021 12:30,30/3/2021,12:30:07 PM,26.5,0.83,0.02,0
30/3/2021 12:40,30/3/2021,12:40:08 PM,27,0.82,0,0
30/3/2021 12:50,30/3/2021,12:50:09 PM,27,0.8,0,0
30/3/2021 13:00,30/3/2021,1:00:10 PM,27.6,0.8,0,0
30/3/2021 13:10,30/3/2021,1:10:11 PM,28.1,0.77,0,0
30/3/2021 13:20,30/3/2021,1:20:12 PM,29.299999,0.73,0,0
30/3/2021 13:30,30/3/2021,1:30:14 PM,29.6,0.72,0,0
30/3/2021 13:40,30/3/2021,1:40:15 PM,29.4,0.73,0,0
30/3/2021 13:50,30/3/2021,1:50:16 PM,30.200001,0.71,0,0
30/3/2021 14:00,30/3/2021,2:00:18 PM,31.5,0.68,0,0
30/3/2021 14:10,30/3/2021,2:10:19 PM,32.299999,0.66,0,0
30/3/2021 14:20,30/3/2021,2:20:21 PM,32.299999,0.67,0,0
30/3/2021 14:30,30/3/2021,2:30:23 PM,33,0.65,0,0
30/3/2021 14:40,30/3/2021,2:40:25 PM,34.700001,0.61,0,0
30/3/2021 14:50,30/3/2021,2:50:27 PM,34.599998,0.62,0,0
30/3/2021 15:00,30/3/2021,3:00:29 PM,35,0.63,0.1,0
30/3/2021 15:10,30/3/2021,3:10:32 PM,33.099998,0.6,0,0
30/3/2021 15:20,30/3/2021,3:20:34 PM,32.700001,0.62,0,0
30/3/2021 15:30,30/3/2021,3:30:37 PM,32.5,0.64,0,0
1/4/2021 0:08,1/4/2021,12:08:07 AM,27.6,0.84,0,0
1/4/2021 0:18,1/4/2021,12:18:11 AM,27.700001,0.84,0,0
1/4/2021 0:28,1/4/2021,12:28:15 AM,27.799999,0.83,0,0
1/4/2021 0:38,1/4/2021,12:38:20 AM,27.700001,0.84,0,0
1/4/2021 0:48,1/4/2021,12:48:24 AM,27.5,0.84,0,0
1/4/2021 0:58,1/4/2021,12:58:28 AM,27.5,0.84,0,0
1/4/2021 1:08,1/4/2021,1:08:33 AM,27.4,0.85,0,0
1/4/2021 1:18,1/4/2021,1:18:37 AM,27.4,0.85,0,0
1/4/2021 1:28,1/4/2021,1:28:42 AM,27.4,0.85,0,0
1/4/2021 1:38,1/4/2021,1:38:47 AM,27.299999,0.85,0,0
1/4/2021 1:48,1/4/2021,1:48:52 AM,27.200001,0.85,0,0
1/4/2021 1:58,1/4/2021,1:58:57 AM,27.200001,0.85,0,0
1/4/2021 2:09,1/4/2021,2:09:02 AM,27.200001,0.85,0,0
1/4/2021 2:19,1/4/2021,2:19:07 AM,27.200001,0.85,0,0
1/4/2021 2:29,1/4/2021,2:29:13 AM,27.1,0.86,0,0
1/4/2021 2:39,1/4/2021,2:39:18 AM,27.1,0.86,0,0
1/4/2021 2:49,1/4/2021,2:49:24 AM,27,0.86,0,0
1/4/2021 2:59,1/4/2021,2:59:29 AM,26.799999,0.86,0,0
1/4/2021 3:09,1/4/2021,3:09:35 AM,26.6,0.88,0,0
1/4/2021 3:19,1/4/2021,3:19:41 AM,26.5,0.88,0,0
1/4/2021 3:29,1/4/2021,3:29:47 AM,26.299999,0.88,0,0
1/4/2021 3:39,1/4/2021,3:39:53 AM,26.299999,0.89,0,0
1/4/2021 3:49,1/4/2021,3:49:59 AM,26.1,0.89,0,0
1/4/2021 4:00,1/4/2021,4:00:05 AM,26.200001,0.89,0,0
1/4/2021 4:10,1/4/2021,4:10:12 AM,26.1,0.89,0,0
1/4/2021 4:20,1/4/2021,4:20:18 AM,26.1,0.89,0,0
1/4/2021 4:30,1/4/2021,4:30:25 AM,26,0.89,0,0
1/4/2021 4:40,1/4/2021,4:40:31 AM,26,0.89,0,0
1/4/2021 4:50,1/4/2021,4:50:38 AM,26.1,0.89,0,0
1/4/2021 5:00,1/4/2021,5:00:45 AM,26,0.89,0,0
1/4/2021 5:10,1/4/2021,5:10:52 AM,25.9,0.9,0,0
1/4/2021 5:20,1/4/2021,5:20:59 AM,25.799999,0.9,0,0
1/4/2021 5:31,1/4/2021,5:31:06 AM,25.700001,0.9,0,0
1/4/2021 5:41,1/4/2021,5:41:13 AM,25.6,0.9,0,0
1/4/2021 5:51,1/4/2021,5:51:21 AM,25.6,0.9,0,0
1/4/2021 6:01,1/4/2021,6:01:28 AM,25.5,0.9,0,0
1/4/2021 6:11,1/4/2021,6:11:36 AM,25.5,0.9,0,0
1/4/2021 6:21,1/4/2021,6:21:44 AM,25.5,0.91,0,0
1/4/2021 6:31,1/4/2021,6:31:51 AM,25.5,0.91,0,0
1/4/2021 6:41,1/4/2021,6:41:59 AM,25.4,0.91,0,0
1/4/2021 6:52,1/4/2021,6:52:07 AM,25.299999,0.91,0,0
1/4/2021 7:02,1/4/2021,7:02:15 AM,25.299999,0.91,0,0
1/4/2021 7:12,1/4/2021,7:12:23 AM,25.200001,0.91,0,0
1/4/2021 7:22,1/4/2021,7:22:32 AM,25.200001,0.91,0,0
1/4/2021 7:32,1/4/2021,7:32:40 AM,25.1,0.91,0,0
1/4/2021 7:42,1/4/2021,7:42:48 AM,25.1,0.91,0,0
1/4/2021 7:52,1/4/2021,7:52:57 AM,25.1,0.91,0,0
1/4/2021 8:03,1/4/2021,8:03:06 AM,25.200001,0.91,0,0
1/4/2021 8:13,1/4/2021,8:13:14 AM,25.200001,0.91,0,0
1/4/2021 8:23,1/4/2021,8:23:23 AM,25.299999,0.91,0,0
1/4/2021 8:33,1/4/2021,8:33:32 AM,25.6,0.91,0,0
1/4/2021 8:43,1/4/2021,8:43:41 AM,25.9,0.9,0,0
1/4/2021 8:53,1/4/2021,8:53:51 AM,26.9,0.88,0,0
1/4/2021 9:04,1/4/2021,9:04:00 AM,27.200001,0.86,0,0
1/4/2021 9:14,1/4/2021,9:14:09 AM,27.5,0.86,0,0
1/4/2021 9:24,1/4/2021,9:24:19 AM,28.299999,0.83,0,0
1/4/2021 9:34,1/4/2021,9:34:29 AM,28.5,0.82,0,0
1/4/2021 9:44,1/4/2021,9:44:38 AM,28.4,0.81,0,0
1/4/2021 9:54,1/4/2021,9:54:48 AM,28.5,0.81,0,0
1/4/2021 10:04,1/4/2021,10:04:58 AM,28.799999,0.79,0,0
1/4/2021 10:15,1/4/2021,10:15:08 AM,29.4,0.77,0,0
1/4/2021 10:25,1/4/2021,10:25:18 AM,30,0.72,0,0
1/4/2021 10:35,1/4/2021,10:35:29 AM,31.1,0.7,0,0
1/4/2021 10:45,1/4/2021,10:45:39 AM,32.400002,0.66,0,0
1/4/2021 10:55,1/4/2021,10:55:50 AM,34.799999,0.56,0,0
1/4/2021 11:06,1/4/2021,11:06:00 AM,36.299999,0.49,0,0
1/4/2021 11:16,1/4/2021,11:16:11 AM,40.799999,0.41,0,0
1/4/2021 11:26,1/4/2021,11:26:22 AM,35.599998,0.46,0,0
1/4/2021 11:36,1/4/2021,11:36:33 AM,40.900002,0.42,0,0
1/4/2021 11:46,1/4/2021,11:46:44 AM,40.099998,0.42,0,0
1/4/2021 11:56,1/4/2021,11:56:55 AM,40.700001,0.41,0,0
1/4/2021 18:36,1/4/2021,6:36:53 PM,33.5,0.59,0,0
1/4/2021 18:46,1/4/2021,6:46:54 PM,33.400002,0.59,0,0
1/4/2021 18:56,1/4/2021,6:56:54 PM,33.299999,0.59,0,0
1/4/2021 19:06,1/4/2021,7:06:55 PM,33,0.6,0,0
1/4/2021 19:16,1/4/2021,7:16:56 PM,32.799999,0.61,0,0
1/4/2021 19:26,1/4/2021,7:26:57 PM,32.400002,0.62,0,0
1/4/2021 19:36,1/4/2021,7:36:58 PM,32.200001,0.63,0,0
1/4/2021 19:46,1/4/2021,7:46:59 PM,31.9,0.63,0,0
1/4/2021 19:57,1/4/2021,7:57:01 PM,31.4,0.65,0,0
1/4/2021 20:07,1/4/2021,8:07:02 PM,31,0.66,0,0
1/4/2021 20:17,1/4/2021,8:17:04 PM,30.6,0.68,0,0
1/4/2021 20:27,1/4/2021,8:27:05 PM,30.200001,0.69,0,0
1/4/2021 20:37,1/4/2021,8:37:07 PM,29.799999,0.72,0,0
1/4/2021 20:47,1/4/2021,8:47:09 PM,29.700001,0.72,0,0
1/4/2021 20:57,1/4/2021,8:57:11 PM,29.700001,0.73,0,0
1/4/2021 21:07,1/4/2021,9:07:13 PM,29.5,0.73,0,0
1/4/2021 21:17,1/4/2021,9:17:15 PM,29.4,0.75,0,0
1/4/2021 21:27,1/4/2021,9:27:17 PM,29.4,0.75,0,0
1/4/2021 21:37,1/4/2021,9:37:20 PM,29.4,0.75,0,0
1/4/2021 21:47,1/4/2021,9:47:22 PM,29.299999,0.76,0,0
1/4/2021 21:57,1/4/2021,9:57:25 PM,29.200001,0.76,0,0
1/4/2021 22:07,1/4/2021,10:07:27 PM,29,0.77,0,0
1/4/2021 22:17,1/4/2021,10:17:30 PM,28.799999,0.78,0,0
1/4/2021 22:27,1/4/2021,10:27:33 PM,28.700001,0.79,0,0
1/4/2021 22:37,1/4/2021,10:37:36 PM,28.5,0.81,0,0
1/4/2021 22:47,1/4/2021,10:47:39 PM,28.299999,0.82,0,0
1/4/2021 22:57,1/4/2021,10:57:42 PM,28.200001,0.82,0,0
1/4/2021 23:07,1/4/2021,11:07:46 PM,28.200001,0.82,0,0
1/4/2021 23:17,1/4/2021,11:17:49 PM,28.4,0.81,0,0
1/4/2021 23:27,1/4/2021,11:27:52 PM,28.4,0.79,0,0
1/4/2021 23:37,1/4/2021,11:37:56 PM,28.200001,0.81,0,0
1/4/2021 23:48,1/4/2021,11:48:00 PM,27.9,0.83,0,0
1/4/2021 23:58,1/4/2021,11:58:04 PM,27.6,0.84,0,0
2/4/2021 0:07,2/4/2021,12:07:20 AM,27,0.7,0.04,0
2/4/2021 0:17,2/4/2021,12:17:25 AM,27,0.7,0.04,0
2/4/2021 0:27,2/4/2021,12:27:29 AM,26.9,0.7,0.02,0
2/4/2021 0:37,2/4/2021,12:37:34 AM,26.9,0.71,0.04,0
2/4/2021 0:47,2/4/2021,12:47:39 AM,26.9,0.7,0.02,0
2/4/2021 0:57,2/4/2021,12:57:44 AM,26.799999,0.71,0.03,0
2/4/2021 1:07,2/4/2021,1:07:49 AM,26.700001,0.71,0.04,0
2/4/2021 1:17,2/4/2021,1:17:55 AM,26.700001,0.72,0.04,0
2/4/2021 1:28,2/4/2021,1:28:00 AM,26.700001,0.72,0.05,0
2/4/2021 1:38,2/4/2021,1:38:05 AM,26.6,0.72,0.02,0
2/4/2021 1:48,2/4/2021,1:48:11 AM,26.5,0.72,0.03,0
2/4/2021 1:58,2/4/2021,1:58:16 AM,26.5,0.72,0.02,0
2/4/2021 2:08,2/4/2021,2:08:22 AM,26.6,0.72,0.05,0
2/4/2021 2:18,2/4/2021,2:18:28 AM,26.5,0.72,0.03,0
2/4/2021 2:28,2/4/2021,2:28:34 AM,26.5,0.73,0.05,0
2/4/2021 2:38,2/4/2021,2:38:40 AM,26.5,0.73,0.05,0
2/4/2021 2:48,2/4/2021,2:48:46 AM,26.4,0.73,0.03,0
2/4/2021 2:58,2/4/2021,2:58:52 AM,26.5,0.73,0.05,0
2/4/2021 3:08,2/4/2021,3:08:59 AM,26.5,0.73,0.05,0
2/4/2021 3:19,2/4/2021,3:19:05 AM,26.4,0.73,0.01,0
2/4/2021 3:29,2/4/2021,3:29:12 AM,26.5,0.73,0.03,0
2/4/2021 3:39,2/4/2021,3:39:18 AM,26.5,0.74,0.04,0
2/4/2021 3:49,2/4/2021,3:49:25 AM,26.5,0.73,0.02,0
2/4/2021 3:59,2/4/2021,3:59:32 AM,26.6,0.73,0.04,0
2/4/2021 4:09,2/4/2021,4:09:39 AM,26.5,0.74,0.05,0
2/4/2021 4:19,2/4/2021,4:19:46 AM,26.5,0.74,0.02,0
2/4/2021 4:29,2/4/2021,4:29:53 AM,26.299999,0.74,0.06,0
2/4/2021 4:40,2/4/2021,4:40:00 AM,26.299999,0.74,0.04,0
2/4/2021 4:50,2/4/2021,4:50:08 AM,26,0.76,0.04,0
2/4/2021 5:00,2/4/2021,5:00:15 AM,25.9,0.77,0.03,0
2/4/2021 5:10,2/4/2021,5:10:23 AM,25.799999,0.78,0.04,0
2/4/2021 5:20,2/4/2021,5:20:30 AM,25.700001,0.78,0.03,0
2/4/2021 5:30,2/4/2021,5:30:38 AM,25.6,0.78,0.07,0
2/4/2021 5:40,2/4/2021,5:40:46 AM,25.5,0.78,0.06,0
2/4/2021 5:50,2/4/2021,5:50:54 AM,25.299999,0.79,0.09,0
2/4/2021 6:01,2/4/2021,6:01:02 AM,25.200001,0.79,0.05,0
2/4/2021 6:11,2/4/2021,6:11:10 AM,25.200001,0.79,0.08,0
2/4/2021 6:21,2/4/2021,6:21:18 AM,25.1,0.79,0.05,0
2/4/2021 6:31,2/4/2021,6:31:27 AM,25,0.8,0.09,0
2/4/2021 6:41,2/4/2021,6:41:35 AM,24.9,0.8,0.09,0
2/4/2021 6:51,2/4/2021,6:51:44 AM,24.9,0.8,0.09,0
2/4/2021 7:01,2/4/2021,7:01:52 AM,24.799999,0.8,0.07,0
2/4/2021 7:12,2/4/2021,7:12:01 AM,24.700001,0.82,0.1,0
2/4/2021 7:22,2/4/2021,7:22:10 AM,24.700001,0.82,0.07,0
2/4/2021 7:32,2/4/2021,7:32:19 AM,24.6,0.82,0.06,0
2/4/2021 7:42,2/4/2021,7:42:28 AM,24.6,0.82,0.06,0
2/4/2021 7:52,2/4/2021,7:52:37 AM,24.4,0.82,0.07,0
2/4/2021 8:02,2/4/2021,8:02:47 AM,24.5,0.82,0.1,0
2/4/2021 8:12,2/4/2021,8:12:56 AM,24.6,0.82,0.06,0
2/4/2021 8:23,2/4/2021,8:23:05 AM,24.700001,0.82,0.08,0
2/4/2021 8:33,2/4/2021,8:33:15 AM,25.1,0.8,0.05,0
2/4/2021 8:43,2/4/2021,8:43:25 AM,26,0.77,0.01,0
2/4/2021 8:53,2/4/2021,8:53:34 AM,27.4,0.72,0,0
2/4/2021 9:03,2/4/2021,9:03:44 AM,29,0.67,0,0
2/4/2021 9:13,2/4/2021,9:13:54 AM,29.299999,0.66,0,0
2/4/2021 9:24,2/4/2021,9:24:04 AM,31.1,0.61,0,0
2/4/2021 9:34,2/4/2021,9:34:15 AM,33.299999,0.54,0,0
2/4/2021 9:44,2/4/2021,9:44:25 AM,33.700001,0.48,0,0
2/4/2021 9:54,2/4/2021,9:54:35 AM,40.400002,0.38,0.06,0
2/4/2021 10:04,2/4/2021,10:04:46 AM,43.299999,0.34,0,0
2/4/2021 10:14,2/4/2021,10:14:57 AM,33.900002,0.45,0.01,0
2/4/2021 10:25,2/4/2021,10:25:07 AM,36.299999,0.44,0,0
2/4/2021 10:35,2/4/2021,10:35:18 AM,41.299999,0.39,0.05,0
2/4/2021 10:45,2/4/2021,10:45:29 AM,43.5,0.35,0.01,0
2/4/2021 10:55,2/4/2021,10:55:41 AM,44.400002,0.34,0,0
2/4/2021 11:05,2/4/2021,11:05:52 AM,44.099998,0.34,0,0
2/4/2021 11:16,2/4/2021,11:16:03 AM,43.700001,0.35,0,0
2/4/2021 11:26,2/4/2021,11:26:15 AM,43.5,0.36,0,0
2/4/2021 11:36,2/4/2021,11:36:26 AM,43.400002,0.36,0,0
2/4/2021 11:46,2/4/2021,11:46:38 AM,43.900002,0.36,0,0
2/4/2021 11:56,2/4/2021,11:56:50 AM,41.5,0.4,0,0
2/4/2021 12:07,2/4/2021,12:07:07 PM,40.200001,0.42,0,0
2/4/2021 12:17,2/4/2021,12:17:07 PM,40.200001,0.42,0,0
2/4/2021 12:27,2/4/2021,12:27:08 PM,36.700001,0.44,0,0
2/4/2021 12:37,2/4/2021,12:37:09 PM,40.299999,0.41,0,0
2/4/2021 12:47,2/4/2021,12:47:09 PM,43,0.37,0,0
2/4/2021 12:57,2/4/2021,12:57:10 PM,41.400002,0.39,0,0
2/4/2021 13:07,2/4/2021,1:07:11 PM,41.599998,0.39,0,0
2/4/2021 13:17,2/4/2021,1:17:12 PM,40.700001,0.4,0,0
2/4/2021 13:27,2/4/2021,1:27:13 PM,40.799999,0.4,0,0
2/4/2021 13:37,2/4/2021,1:37:14 PM,41,0.39,0,0
2/4/2021 13:47,2/4/2021,1:47:16 PM,41.5,0.38,0,0
2/4/2021 13:57,2/4/2021,1:57:17 PM,42,0.38,0,0
2/4/2021 14:07,2/4/2021,2:07:19 PM,41.599998,0.38,0,0
2/4/2021 14:17,2/4/2021,2:17:20 PM,42.200001,0.38,0,0
2/4/2021 14:27,2/4/2021,2:27:22 PM,41.5,0.38,0,0
2/4/2021 14:37,2/4/2021,2:37:24 PM,42.099998,0.38,0,0
2/4/2021 14:47,2/4/2021,2:47:26 PM,42,0.37,0,0
2/4/2021 14:57,2/4/2021,2:57:28 PM,42,0.37,0,0
2/4/2021 15:07,2/4/2021,3:07:30 PM,41,0.37,0,0
2/4/2021 15:17,2/4/2021,3:17:32 PM,36.5,0.4,0,0
2/4/2021 15:27,2/4/2021,3:27:35 PM,36.099998,0.4,0,0
2/4/2021 15:37,2/4/2021,3:37:37 PM,36.299999,0.39,0,0
2/4/2021 15:47,2/4/2021,3:47:40 PM,35.900002,0.39,0,0
2/4/2021 15:57,2/4/2021,3:57:42 PM,35.599998,0.39,0,0
2/4/2021 16:07,2/4/2021,4:07:45 PM,35.700001,0.39,0,0
2/4/2021 16:17,2/4/2021,4:17:48 PM,34.900002,0.41,0,0
2/4/2021 16:27,2/4/2021,4:27:51 PM,34.299999,0.41,0,0
2/4/2021 16:37,2/4/2021,4:37:54 PM,33.900002,0.42,0,0
2/4/2021 16:47,2/4/2021,4:47:57 PM,33.5,0.42,0,0
2/4/2021 17:25,2/4/2021,5:25:40 PM,32.200001,0.44,0,0
2/4/2021 17:35,2/4/2021,5:35:41 PM,34.799999,0.44,0,0
2/4/2021 17:45,2/4/2021,5:45:41 PM,34.700001,0.44,0,0
2/4/2021 17:55,2/4/2021,5:55:42 PM,34.5,0.45,0,0
2/4/2021 18:05,2/4/2021,6:05:43 PM,34.299999,0.45,0,0
2/4/2021 18:15,2/4/2021,6:15:44 PM,34.099998,0.45,0,0
2/4/2021 18:25,2/4/2021,6:25:45 PM,33.900002,0.46,0,0
2/4/2021 18:35,2/4/2021,6:35:46 PM,33.799999,0.46,0,0
2/4/2021 18:45,2/4/2021,6:45:47 PM,33.599998,0.46,0,0
2/4/2021 18:55,2/4/2021,6:55:48 PM,33.400002,0.46,0,0
2/4/2021 19:05,2/4/2021,7:05:50 PM,33.200001,0.47,0,0
2/4/2021 19:15,2/4/2021,7:15:51 PM,32.900002,0.49,0,0
2/4/2021 19:25,2/4/2021,7:25:53 PM,32.5,0.5,0,0
2/4/2021 19:35,2/4/2021,7:35:55 PM,32.299999,0.5,0,0
2/4/2021 19:45,2/4/2021,7:45:56 PM,32.200001,0.51,0,0
2/4/2021 19:55,2/4/2021,7:55:58 PM,32,0.51,0,0
2/4/2021 20:06,2/4/2021,8:06:00 PM,31.700001,0.52,0,0
2/4/2021 20:16,2/4/2021,8:16:02 PM,31.299999,0.52,0,0
2/4/2021 20:26,2/4/2021,8:26:05 PM,30.799999,0.54,0,0
2/4/2021 20:36,2/4/2021,8:36:07 PM,30.299999,0.55,0,0
2/4/2021 20:46,2/4/2021,8:46:09 PM,30,0.56,0,0
2/4/2021 20:56,2/4/2021,8:56:12 PM,29.700001,0.58,0,0
2/4/2021 21:06,2/4/2021,9:06:14 PM,29.5,0.59,0,0
2/4/2021 21:16,2/4/2021,9:16:17 PM,29.1,0.6,0,0
2/4/2021 21:26,2/4/2021,9:26:20 PM,28.799999,0.61,0.01,0
2/4/2021 21:36,2/4/2021,9:36:23 PM,28.700001,0.62,0,0
2/4/2021 21:46,2/4/2021,9:46:26 PM,28.6,0.62,0.03,0
2/4/2021 21:56,2/4/2021,9:56:29 PM,28.4,0.63,0.03,0
2/4/2021 22:06,2/4/2021,10:06:32 PM,28,0.64,0.02,0
2/4/2021 22:16,2/4/2021,10:16:36 PM,27.799999,0.66,0.04,0
2/4/2021 22:26,2/4/2021,10:26:39 PM,27.700001,0.67,0.04,0
2/4/2021 22:36,2/4/2021,10:36:43 PM,27.5,0.68,0.04,0
2/4/2021 22:46,2/4/2021,10:46:47 PM,27.4,0.68,0.03,0
2/4/2021 22:56,2/4/2021,10:56:50 PM,27.4,0.68,0.02,0
2/4/2021 23:06,2/4/2021,11:06:54 PM,27.299999,0.69,0.03,0
2/4/2021 23:16,2/4/2021,11:16:58 PM,27.200001,0.69,0.03,0
2/4/2021 23:27,2/4/2021,11:27:03 PM,27.1,0.69,0.02,0
2/4/2021 23:37,2/4/2021,11:37:07 PM,27,0.7,0.04,0
2/4/2021 23:47,2/4/2021,11:47:11 PM,26.9,0.7,0.04,0
2/4/2021 23:57,2/4/2021,11:57:16 PM,26.9,0.7,0.04,0
3/4/2021 0:01,3/4/2021,12:01:45 AM,26.9,0.8,0.06,0
